t+AF8-degree+AF8-celsius,data,long,lat,hora,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
26.3,20161220,601850,8281102,204845,70,231.5,5.48,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601852,8281104,204846,70,232.1,5.48,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601855,8281108,204847,69.9,232.1,5.48,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601859,8281112,204848,69.9,232.1,21.76,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601864,8281118,204849,69.9,232,21.76,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601868,8281123,204850,69.9,232.7,21.76,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601874,8281130,204851,69.9,232.4,21.76,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601880,8281135,204852,69.9,232,21.76,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601885,8281142,204853,70,232,29.13,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601889,8281149,204854,70,233,29.13,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601894,8281153,204855,70,233.7,29.13,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601897,8281157,204856,70.2,234.3,29.13,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601899,8281160,204857,70.2,234.9,29.13,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601901,8281163,204858,70.2,234.9,13.19,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601905,8281166,204859,70.3,236,13.19,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601908,8281171,204900,70.3,236.4,13.19,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,601630,8280853,210903,29.95834568,53.02293745,230,19,18.201427515420317,22.834591598906137,6.324450745870748,14.938823652969143,37.70070648683366,0.0
26.3,20161220,601912,8281175,204901,70.3,237.1,13.19,34.797389588708455,19.83381393231143,6.7434360297465465,23.818864774624373,14.806495674609197,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,601951,8281223,204908,69.7,243.3,36.19,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,601957,8281231,204909,69.7,244.9,36.19,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,601963,8281239,204910,69.7,245.5,36.19,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,601969,8281247,204911,70.8,246.1,36.19,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,601976,8281254,204912,70.8,245.8,36.19,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0
26.2,20161220,601981,8281262,204913,70.8,245.8,34.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0
26.2,20161220,601988,8281269,204914,71,247.4,34.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0
26.2,20161220,601994,8281275,204915,71,247.8,34.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0
26.2,20161220,601999,8281283,204916,71,247.7,34.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601776,8281028,210933,29.85680367,53.2180239,225,33,32.65116169006085,22.116874972885352,3.74280722373626,17.452366960753768,24.036789152563763,0.0
26.2,20161220,602006,8281291,204917,70.8,247.7,34.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,602012,8281298,204918,70.8,247.7,37.1,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.2,20161220,602019,8281306,204919,70.8,247.2,37.1,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602025,8281314,204920,71.1,247,37.1,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602032,8281323,204921,71.1,246.7,37.1,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602038,8281330,204922,71.1,246.6,37.1,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602046,8281339,204923,71.2,246.6,40.91,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602054,8281348,204924,71.2,246.6,43,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602062,8281357,204925,71.2,246,43,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602072,8281366,204926,71.1,245.6,43,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602081,8281376,204927,71.1,245.3,43,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602090,8281384,204928,71.1,245.3,46.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602099,8281393,204929,71,244.8,46.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602108,8281402,204930,71,244.5,46.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602116,8281411,204931,71,244.2,46.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,601952,8281234,211003,29.85680367,53.2180239,237,32,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0
26.1,20161220,602124,8281420,204932,71,244,46.56,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602252,8281552,211053,29.75526165,53.51065358,238,32,25.02004932133047,31.405758165086112,39.932734526936265,3.6414579866471524,0.0,0.0
26.1,20161220,602133,8281427,204933,71,244,41.86,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602252,8281552,211053,29.75526165,53.51065358,238,32,25.02004932133047,31.405758165086112,39.932734526936265,3.6414579866471524,0.0,0.0
26.1,20161220,602142,8281436,204934,71,243.8,41.86,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602252,8281552,211053,29.75526165,53.51065358,238,32,25.02004932133047,31.405758165086112,39.932734526936265,3.6414579866471524,0.0,0.0
26.1,20161220,602149,8281445,204935,71.2,243.9,41.86,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602252,8281552,211053,29.75526165,53.51065358,238,32,25.02004932133047,31.405758165086112,39.932734526936265,3.6414579866471524,0.0,0.0
26.1,20161220,602159,8281454,204936,71.2,243.8,41.86,16.320549668699545,4.536122861803073,38.766484975646875,23.78017772319932,16.596664770651188,0.0,20110925,602126,8281426,211033,29.85680367,53.41311035,237,31,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602187,8281488,211043,29.75526165,53.41311035,238,33,47.75043917867327,18.32350026297053,2.449024862342978,13.617580027119955,17.859455668893272,0.0,20110925,602252,8281552,211053,29.75526165,53.51065358,238,32,25.02004932133047,31.405758165086112,39.932734526936265,3.6414579866471524,0.0,0.0
